"AssetPath","ArtifactType","GameObject","ScriptGuid","OldType","ScriptPath","SerializedFields","TargetComponent","PreservationRule","Resolution"
"Assets/_Game/Scenes/Boot.unity","Scene","Text","f4688fdb7df04437aeb418b961361dc5","TextMeshProUGUI","Library/PackageCache/com.unity.textmeshpro@3.0.6/Scripts/Runtime/TextMeshProUGUI.cs","m_Material;m_Color;m_RaycastTarget;m_RaycastPadding;m_Maskable;m_OnCullStateChanged;m_text;m_isRightToLeft;m_fontAsset;m_sharedMaterial;m_fontSharedMaterials;m_fontMaterial;m_fontMaterials;m_fontColor32;m_fontColor;m_enableVertexGradient;m_colorMode;m_fontColorGradient;m_fontColorGradientPreset;m_spriteAsset;m_tintAllSprites;m_StyleSheet;m_TextStyleHashCode;m_overrideHtmlColors;m_faceColor;m_fontSize;m_fontSizeBase;m_fontWeight;m_enableAutoSizing;m_fontSizeMin;m_fontSizeMax;m_fontStyle;m_HorizontalAlignment;m_VerticalAlignment;m_textAlignment;m_characterSpacing;m_wordSpacing;m_lineSpacing;m_lineSpacingMax;m_paragraphSpacing;m_charWidthMaxAdj;m_enableWordWrapping;m_wordWrappingRatios;m_overflowMode;m_linkedTextComponent;parentLinkedComponent;m_enableKerning;m_enableExtraPadding;checkPaddingRequired;m_isRichText;m_parseCtrlCharacters;m_isOrthographic;m_isCullingEnabled;m_horizontalMapping;m_verticalMapping;m_uvLineOffset;m_geometrySortingOrder;m_IsTextObjectScaleStatic;m_VertexBufferAutoSizeReduction;m_useMaxVisibleDescender;m_pageToDisplay;m_margin;m_isUsingLegacyAnimationComponent;m_isVolumetricText;m_hasFontAssetChanged;m_baseMaterial;m_maskOffset","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","Text","f4688fdb7df04437aeb418b961361dc5","TextMeshProUGUI","Library/PackageCache/com.unity.textmeshpro@3.0.6/Scripts/Runtime/TextMeshProUGUI.cs","m_Material;m_Color;m_RaycastTarget;m_RaycastPadding;m_Maskable;m_OnCullStateChanged;m_text;m_isRightToLeft;m_fontAsset;m_sharedMaterial;m_fontSharedMaterials;m_fontMaterial;m_fontMaterials;m_fontColor32;m_fontColor;m_enableVertexGradient;m_colorMode;m_fontColorGradient;m_fontColorGradientPreset;m_spriteAsset;m_tintAllSprites;m_StyleSheet;m_TextStyleHashCode;m_overrideHtmlColors;m_faceColor;m_fontSize;m_fontSizeBase;m_fontWeight;m_enableAutoSizing;m_fontSizeMin;m_fontSizeMax;m_fontStyle;m_HorizontalAlignment;m_VerticalAlignment;m_textAlignment;m_characterSpacing;m_wordSpacing;m_lineSpacing;m_lineSpacingMax;m_paragraphSpacing;m_charWidthMaxAdj;m_enableWordWrapping;m_wordWrappingRatios;m_overflowMode;m_linkedTextComponent;parentLinkedComponent;m_enableKerning;m_enableExtraPadding;checkPaddingRequired;m_isRichText;m_parseCtrlCharacters;m_isOrthographic;m_isCullingEnabled;m_horizontalMapping;m_verticalMapping;m_uvLineOffset;m_geometrySortingOrder;m_IsTextObjectScaleStatic;m_VertexBufferAutoSizeReduction;m_useMaxVisibleDescender;m_pageToDisplay;m_margin;m_isUsingLegacyAnimationComponent;m_isVolumetricText;m_hasFontAssetChanged;m_baseMaterial;m_maskOffset","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","Text","f4688fdb7df04437aeb418b961361dc5","TextMeshProUGUI","Library/PackageCache/com.unity.textmeshpro@3.0.6/Scripts/Runtime/TextMeshProUGUI.cs","m_Material;m_Color;m_RaycastTarget;m_RaycastPadding;m_Maskable;m_OnCullStateChanged;m_text;m_isRightToLeft;m_fontAsset;m_sharedMaterial;m_fontSharedMaterials;m_fontMaterial;m_fontMaterials;m_fontColor32;m_fontColor;m_enableVertexGradient;m_colorMode;m_fontColorGradient;m_fontColorGradientPreset;m_spriteAsset;m_tintAllSprites;m_StyleSheet;m_TextStyleHashCode;m_overrideHtmlColors;m_faceColor;m_fontSize;m_fontSizeBase;m_fontWeight;m_enableAutoSizing;m_fontSizeMin;m_fontSizeMax;m_fontStyle;m_HorizontalAlignment;m_VerticalAlignment;m_textAlignment;m_characterSpacing;m_wordSpacing;m_lineSpacing;m_lineSpacingMax;m_paragraphSpacing;m_charWidthMaxAdj;m_enableWordWrapping;m_wordWrappingRatios;m_overflowMode;m_linkedTextComponent;parentLinkedComponent;m_enableKerning;m_enableExtraPadding;checkPaddingRequired;m_isRichText;m_parseCtrlCharacters;m_isOrthographic;m_isCullingEnabled;m_horizontalMapping;m_verticalMapping;m_uvLineOffset;m_geometrySortingOrder;m_IsTextObjectScaleStatic;m_VertexBufferAutoSizeReduction;m_useMaxVisibleDescender;m_pageToDisplay;m_margin;m_isUsingLegacyAnimationComponent;m_isVolumetricText;m_hasFontAssetChanged;m_baseMaterial;m_maskOffset","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","Ticker","59fb71799f2041f4dbcbbfdd23b1d017","HudNewsTicker","Assets/_Game/Scripts/UI/HudNewsTicker.cs","scrollSpeed;resetOffset","Compatibility component -> Presentation ticker view","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","Ticker","59fb71799f2041f4dbcbbfdd23b1d017","HudNewsTicker","Assets/_Game/Scripts/UI/HudNewsTicker.cs","scrollSpeed;resetOffset","Compatibility component -> Presentation ticker view","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","Ticker","f4688fdb7df04437aeb418b961361dc5","TextMeshProUGUI","Library/PackageCache/com.unity.textmeshpro@3.0.6/Scripts/Runtime/TextMeshProUGUI.cs","m_Material;m_Color;m_RaycastTarget;m_RaycastPadding;m_Maskable;m_OnCullStateChanged;m_text;m_isRightToLeft;m_fontAsset;m_sharedMaterial;m_fontSharedMaterials;m_fontMaterial;m_fontMaterials;m_fontColor32;m_fontColor;m_enableVertexGradient;m_colorMode;m_fontColorGradient;m_fontColorGradientPreset;m_spriteAsset;m_tintAllSprites;m_StyleSheet;m_TextStyleHashCode;m_overrideHtmlColors;m_faceColor;m_fontSize;m_fontSizeBase;m_fontWeight;m_enableAutoSizing;m_fontSizeMin;m_fontSizeMax;m_fontStyle;m_HorizontalAlignment;m_VerticalAlignment;m_textAlignment;m_characterSpacing;m_wordSpacing;m_lineSpacing;m_lineSpacingMax;m_paragraphSpacing;m_charWidthMaxAdj;m_enableWordWrapping;m_wordWrappingRatios;m_overflowMode;m_linkedTextComponent;parentLinkedComponent;m_enableKerning;m_enableExtraPadding;checkPaddingRequired;m_isRichText;m_parseCtrlCharacters;m_isOrthographic;m_isCullingEnabled;m_horizontalMapping;m_verticalMapping;m_uvLineOffset;m_geometrySortingOrder;m_IsTextObjectScaleStatic;m_VertexBufferAutoSizeReduction;m_useMaxVisibleDescender;m_pageToDisplay;m_margin;m_isUsingLegacyAnimationComponent;m_isVolumetricText;m_hasFontAssetChanged;m_baseMaterial;m_maskOffset","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","Ticker","f4688fdb7df04437aeb418b961361dc5","TextMeshProUGUI","Library/PackageCache/com.unity.textmeshpro@3.0.6/Scripts/Runtime/TextMeshProUGUI.cs","m_Material;m_Color;m_RaycastTarget;m_RaycastPadding;m_Maskable;m_OnCullStateChanged;m_text;m_isRightToLeft;m_fontAsset;m_sharedMaterial;m_fontSharedMaterials;m_fontMaterial;m_fontMaterials;m_fontColor32;m_fontColor;m_enableVertexGradient;m_colorMode;m_fontColorGradient;m_fontColorGradientPreset;m_spriteAsset;m_tintAllSprites;m_StyleSheet;m_TextStyleHashCode;m_overrideHtmlColors;m_faceColor;m_fontSize;m_fontSizeBase;m_fontWeight;m_enableAutoSizing;m_fontSizeMin;m_fontSizeMax;m_fontStyle;m_HorizontalAlignment;m_VerticalAlignment;m_textAlignment;m_characterSpacing;m_wordSpacing;m_lineSpacing;m_lineSpacingMax;m_paragraphSpacing;m_charWidthMaxAdj;m_enableWordWrapping;m_wordWrappingRatios;m_overflowMode;m_linkedTextComponent;parentLinkedComponent;m_enableKerning;m_enableExtraPadding;checkPaddingRequired;m_isRichText;m_parseCtrlCharacters;m_isOrthographic;m_isCullingEnabled;m_horizontalMapping;m_verticalMapping;m_uvLineOffset;m_geometrySortingOrder;m_IsTextObjectScaleStatic;m_VertexBufferAutoSizeReduction;m_useMaxVisibleDescender;m_pageToDisplay;m_margin;m_isUsingLegacyAnimationComponent;m_isVolumetricText;m_hasFontAssetChanged;m_baseMaterial;m_maskOffset","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","TimeLabel","f4688fdb7df04437aeb418b961361dc5","TextMeshProUGUI","Library/PackageCache/com.unity.textmeshpro@3.0.6/Scripts/Runtime/TextMeshProUGUI.cs","m_Material;m_Color;m_RaycastTarget;m_RaycastPadding;m_Maskable;m_OnCullStateChanged;m_text;m_isRightToLeft;m_fontAsset;m_sharedMaterial;m_fontSharedMaterials;m_fontMaterial;m_fontMaterials;m_fontColor32;m_fontColor;m_enableVertexGradient;m_colorMode;m_fontColorGradient;m_fontColorGradientPreset;m_spriteAsset;m_tintAllSprites;m_StyleSheet;m_TextStyleHashCode;m_overrideHtmlColors;m_faceColor;m_fontSize;m_fontSizeBase;m_fontWeight;m_enableAutoSizing;m_fontSizeMin;m_fontSizeMax;m_fontStyle;m_HorizontalAlignment;m_VerticalAlignment;m_textAlignment;m_characterSpacing;m_wordSpacing;m_lineSpacing;m_lineSpacingMax;m_paragraphSpacing;m_charWidthMaxAdj;m_enableWordWrapping;m_wordWrappingRatios;m_overflowMode;m_linkedTextComponent;parentLinkedComponent;m_enableKerning;m_enableExtraPadding;checkPaddingRequired;m_isRichText;m_parseCtrlCharacters;m_isOrthographic;m_isCullingEnabled;m_horizontalMapping;m_verticalMapping;m_uvLineOffset;m_geometrySortingOrder;m_IsTextObjectScaleStatic;m_VertexBufferAutoSizeReduction;m_useMaxVisibleDescender;m_pageToDisplay;m_margin;m_isUsingLegacyAnimationComponent;m_isVolumetricText;m_hasFontAssetChanged;m_baseMaterial;m_maskOffset","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","TimelineLine","fe87c0e1cc204ed48ad3b37840f39efc","Image","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/Image.cs","m_Material;m_Color;m_RaycastTarget;m_RaycastPadding;m_Maskable;m_OnCullStateChanged;m_Sprite;m_Type;m_PreserveAspect;m_FillCenter;m_FillMethod;m_FillAmount;m_FillClockwise;m_FillOrigin;m_UseSpriteMesh;m_PixelsPerUnitMultiplier","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","TimelineViewport","fe87c0e1cc204ed48ad3b37840f39efc","Image","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/Image.cs","m_Material;m_Color;m_RaycastTarget;m_RaycastPadding;m_Maskable;m_OnCullStateChanged;m_Sprite;m_Type;m_PreserveAspect;m_FillCenter;m_FillMethod;m_FillAmount;m_FillClockwise;m_FillOrigin;m_UseSpriteMesh;m_PixelsPerUnitMultiplier","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","TimelineViewport","31a19414c41e5ae4aae2af33fee712f6","Mask","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/Mask.cs","m_ShowMaskGraphic","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","TimelineViewport","1aa08ab6e0800fa44ae55d278d1423e3","ScrollRect","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/ScrollRect.cs","m_Content;m_Horizontal;m_Vertical;m_MovementType;m_Elasticity;m_Inertia;m_DecelerationRate;m_ScrollSensitivity;m_Viewport;m_HorizontalScrollbar;m_VerticalScrollbar;m_HorizontalScrollbarVisibility;m_VerticalScrollbarVisibility;m_HorizontalScrollbarSpacing;m_VerticalScrollbarSpacing;m_OnValueChanged","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","Title","f4688fdb7df04437aeb418b961361dc5","TextMeshProUGUI","Library/PackageCache/com.unity.textmeshpro@3.0.6/Scripts/Runtime/TextMeshProUGUI.cs","m_Material;m_Color;m_RaycastTarget;m_RaycastPadding;m_Maskable;m_OnCullStateChanged;m_text;m_isRightToLeft;m_fontAsset;m_sharedMaterial;m_fontSharedMaterials;m_fontMaterial;m_fontMaterials;m_fontColor32;m_fontColor;m_enableVertexGradient;m_colorMode;m_fontColorGradient;m_fontColorGradientPreset;m_spriteAsset;m_tintAllSprites;m_StyleSheet;m_TextStyleHashCode;m_overrideHtmlColors;m_faceColor;m_fontSize;m_fontSizeBase;m_fontWeight;m_enableAutoSizing;m_fontSizeMin;m_fontSizeMax;m_fontStyle;m_HorizontalAlignment;m_VerticalAlignment;m_textAlignment;m_characterSpacing;m_wordSpacing;m_lineSpacing;m_lineSpacingMax;m_paragraphSpacing;m_charWidthMaxAdj;m_enableWordWrapping;m_wordWrappingRatios;m_overflowMode;m_linkedTextComponent;parentLinkedComponent;m_enableKerning;m_enableExtraPadding;checkPaddingRequired;m_isRichText;m_parseCtrlCharacters;m_isOrthographic;m_isCullingEnabled;m_horizontalMapping;m_verticalMapping;m_uvLineOffset;m_geometrySortingOrder;m_IsTextObjectScaleStatic;m_VertexBufferAutoSizeReduction;m_useMaxVisibleDescender;m_pageToDisplay;m_margin;m_isUsingLegacyAnimationComponent;m_isVolumetricText;m_hasFontAssetChanged;m_baseMaterial;m_maskOffset","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","Title","f4688fdb7df04437aeb418b961361dc5","TextMeshProUGUI","Library/PackageCache/com.unity.textmeshpro@3.0.6/Scripts/Runtime/TextMeshProUGUI.cs","m_Material;m_Color;m_RaycastTarget;m_RaycastPadding;m_Maskable;m_OnCullStateChanged;m_text;m_isRightToLeft;m_fontAsset;m_sharedMaterial;m_fontSharedMaterials;m_fontMaterial;m_fontMaterials;m_fontColor32;m_fontColor;m_enableVertexGradient;m_colorMode;m_fontColorGradient;m_fontColorGradientPreset;m_spriteAsset;m_tintAllSprites;m_StyleSheet;m_TextStyleHashCode;m_overrideHtmlColors;m_faceColor;m_fontSize;m_fontSizeBase;m_fontWeight;m_enableAutoSizing;m_fontSizeMin;m_fontSizeMax;m_fontStyle;m_HorizontalAlignment;m_VerticalAlignment;m_textAlignment;m_characterSpacing;m_wordSpacing;m_lineSpacing;m_lineSpacingMax;m_paragraphSpacing;m_charWidthMaxAdj;m_enableWordWrapping;m_wordWrappingRatios;m_overflowMode;m_linkedTextComponent;parentLinkedComponent;m_enableKerning;m_enableExtraPadding;checkPaddingRequired;m_isRichText;m_parseCtrlCharacters;m_isOrthographic;m_isCullingEnabled;m_horizontalMapping;m_verticalMapping;m_uvLineOffset;m_geometrySortingOrder;m_IsTextObjectScaleStatic;m_VertexBufferAutoSizeReduction;m_useMaxVisibleDescender;m_pageToDisplay;m_margin;m_isUsingLegacyAnimationComponent;m_isVolumetricText;m_hasFontAssetChanged;m_baseMaterial;m_maskOffset","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","TitleCn","f4688fdb7df04437aeb418b961361dc5","TextMeshProUGUI","Library/PackageCache/com.unity.textmeshpro@3.0.6/Scripts/Runtime/TextMeshProUGUI.cs","m_Material;m_Color;m_RaycastTarget;m_RaycastPadding;m_Maskable;m_OnCullStateChanged;m_text;m_isRightToLeft;m_fontAsset;m_sharedMaterial;m_fontSharedMaterials;m_fontMaterial;m_fontMaterials;m_fontColor32;m_fontColor;m_enableVertexGradient;m_colorMode;m_fontColorGradient;m_fontColorGradientPreset;m_spriteAsset;m_tintAllSprites;m_StyleSheet;m_TextStyleHashCode;m_overrideHtmlColors;m_faceColor;m_fontSize;m_fontSizeBase;m_fontWeight;m_enableAutoSizing;m_fontSizeMin;m_fontSizeMax;m_fontStyle;m_HorizontalAlignment;m_VerticalAlignment;m_textAlignment;m_characterSpacing;m_wordSpacing;m_lineSpacing;m_lineSpacingMax;m_paragraphSpacing;m_charWidthMaxAdj;m_enableWordWrapping;m_wordWrappingRatios;m_overflowMode;m_linkedTextComponent;parentLinkedComponent;m_enableKerning;m_enableExtraPadding;checkPaddingRequired;m_isRichText;m_parseCtrlCharacters;m_isOrthographic;m_isCullingEnabled;m_horizontalMapping;m_verticalMapping;m_uvLineOffset;m_geometrySortingOrder;m_IsTextObjectScaleStatic;m_VertexBufferAutoSizeReduction;m_useMaxVisibleDescender;m_pageToDisplay;m_margin;m_isUsingLegacyAnimationComponent;m_isVolumetricText;m_hasFontAssetChanged;m_baseMaterial;m_maskOffset","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","TitleEn","f4688fdb7df04437aeb418b961361dc5","TextMeshProUGUI","Library/PackageCache/com.unity.textmeshpro@3.0.6/Scripts/Runtime/TextMeshProUGUI.cs","m_Material;m_Color;m_RaycastTarget;m_RaycastPadding;m_Maskable;m_OnCullStateChanged;m_text;m_isRightToLeft;m_fontAsset;m_sharedMaterial;m_fontSharedMaterials;m_fontMaterial;m_fontMaterials;m_fontColor32;m_fontColor;m_enableVertexGradient;m_colorMode;m_fontColorGradient;m_fontColorGradientPreset;m_spriteAsset;m_tintAllSprites;m_StyleSheet;m_TextStyleHashCode;m_overrideHtmlColors;m_faceColor;m_fontSize;m_fontSizeBase;m_fontWeight;m_enableAutoSizing;m_fontSizeMin;m_fontSizeMax;m_fontStyle;m_HorizontalAlignment;m_VerticalAlignment;m_textAlignment;m_characterSpacing;m_wordSpacing;m_lineSpacing;m_lineSpacingMax;m_paragraphSpacing;m_charWidthMaxAdj;m_enableWordWrapping;m_wordWrappingRatios;m_overflowMode;m_linkedTextComponent;parentLinkedComponent;m_enableKerning;m_enableExtraPadding;checkPaddingRequired;m_isRichText;m_parseCtrlCharacters;m_isOrthographic;m_isCullingEnabled;m_horizontalMapping;m_verticalMapping;m_uvLineOffset;m_geometrySortingOrder;m_IsTextObjectScaleStatic;m_VertexBufferAutoSizeReduction;m_useMaxVisibleDescender;m_pageToDisplay;m_margin;m_isUsingLegacyAnimationComponent;m_isVolumetricText;m_hasFontAssetChanged;m_baseMaterial;m_maskOffset","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","TitleSub","f4688fdb7df04437aeb418b961361dc5","TextMeshProUGUI","Library/PackageCache/com.unity.textmeshpro@3.0.6/Scripts/Runtime/TextMeshProUGUI.cs","m_Material;m_Color;m_RaycastTarget;m_RaycastPadding;m_Maskable;m_OnCullStateChanged;m_text;m_isRightToLeft;m_fontAsset;m_sharedMaterial;m_fontSharedMaterials;m_fontMaterial;m_fontMaterials;m_fontColor32;m_fontColor;m_enableVertexGradient;m_colorMode;m_fontColorGradient;m_fontColorGradientPreset;m_spriteAsset;m_tintAllSprites;m_StyleSheet;m_TextStyleHashCode;m_overrideHtmlColors;m_faceColor;m_fontSize;m_fontSizeBase;m_fontWeight;m_enableAutoSizing;m_fontSizeMin;m_fontSizeMax;m_fontStyle;m_HorizontalAlignment;m_VerticalAlignment;m_textAlignment;m_characterSpacing;m_wordSpacing;m_lineSpacing;m_lineSpacingMax;m_paragraphSpacing;m_charWidthMaxAdj;m_enableWordWrapping;m_wordWrappingRatios;m_overflowMode;m_linkedTextComponent;parentLinkedComponent;m_enableKerning;m_enableExtraPadding;checkPaddingRequired;m_isRichText;m_parseCtrlCharacters;m_isOrthographic;m_isCullingEnabled;m_horizontalMapping;m_verticalMapping;m_uvLineOffset;m_geometrySortingOrder;m_IsTextObjectScaleStatic;m_VertexBufferAutoSizeReduction;m_useMaxVisibleDescender;m_pageToDisplay;m_margin;m_isUsingLegacyAnimationComponent;m_isVolumetricText;m_hasFontAssetChanged;m_baseMaterial;m_maskOffset","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","TopLine","fe87c0e1cc204ed48ad3b37840f39efc","Image","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/Image.cs","m_Material;m_Color;m_RaycastTarget;m_RaycastPadding;m_Maskable;m_OnCullStateChanged;m_Sprite;m_Type;m_PreserveAspect;m_FillCenter;m_FillMethod;m_FillAmount;m_FillClockwise;m_FillOrigin;m_UseSpriteMesh;m_PixelsPerUnitMultiplier","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","Viewport","fe87c0e1cc204ed48ad3b37840f39efc","Image","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/Image.cs","m_Material;m_Color;m_RaycastTarget;m_RaycastPadding;m_Maskable;m_OnCullStateChanged;m_Sprite;m_Type;m_PreserveAspect;m_FillCenter;m_FillMethod;m_FillAmount;m_FillClockwise;m_FillOrigin;m_UseSpriteMesh;m_PixelsPerUnitMultiplier","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","Viewport","3312d7739989d2b4e91e6319e9a96d76","RectMask2D","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/RectMask2D.cs","m_Padding;m_Softness","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Art/Fonts/Default SDF.asset","ScriptableObjectOrAsset","","71c1514a6bd24e1e882cebbe1904ce04","TMP_FontAsset","Library/PackageCache/com.unity.textmeshpro@3.0.6/Scripts/Runtime/TMP_FontAsset.cs","hashCode;material;materialHashCode;m_Version;m_SourceFontFileGUID;m_SourceFontFile_EditorRef;m_SourceFontFile;m_AtlasPopulationMode;m_FaceInfo;m_GlyphTable;m_CharacterTable;m_AtlasTextures;m_AtlasTextureIndex;m_IsMultiAtlasTexturesEnabled;m_ClearDynamicDataOnBuild;m_UsedGlyphRects;m_FreeGlyphRects;m_fontInfo;atlas;m_AtlasWidth;m_AtlasHeight;m_AtlasPadding;m_AtlasRenderMode;m_glyphInfoList;m_KerningTable;m_FontFeatureTable;fallbackFontAssets;m_FallbackFontAssetTable;m_CreationSettings;m_FontWeightTable;fontWeights;normalStyle;normalSpacingOffset;boldStyle;boldSpacing;italicStyle;tabSize","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Configs/CorporateCorridorTheme_Default.asset","ScriptableObjectOrAsset","","0cb1669def5734a4a86d23eec9ab64ea","CorporateWarCorridorTheme","Assets/_Game/Scripts/Prototype3D/CorporateWarCorridorTheme.cs","safeRows;warningRows;floorThickness;floorInset;borderWidthOuter;borderWidthInner;separatorWidth;wallHeight;wallThickness;wallGap;wallGuideLightHeight;floorY;overlayY;borderY;wallY;baseColor;safeZoneColor;midZoneColor;warningZoneColor;outerLightColor;innerLightColor;separatorColor;wallColor;panelSmoothness;lightSmoothness;wallSmoothness;baseEmission;accentEmission;warningEmission;themedCellHeight;themedOwnedColor;themedPollutedColor;themedEnemyColor;themedEmptyColor","Preserve GUID/type/fields as Presentation configuration","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Resources/VisualMapping.asset","ScriptableObjectOrAsset","","e4e65e1ec4a34c068baf55ae0319f61c","VisualMapping","Assets/_Game/Scripts/Configs/VisualMapping.cs","unitMappings;enemyMappings","Preserve GUID/type/fields as Presentation configuration","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/AddressableAssetsData/AddressableAssetSettings.asset","ScriptableObjectOrAsset","","468a46d0ae32c3544b7d98094e6448a9","AddressableAssetSettings","Library/PackageCache/com.unity.addressables@1.21.20/Editor/Settings/AddressableAssetSettings.cs","m_DefaultGroup;m_currentHash;m_OptimizeCatalogSize;m_BuildRemoteCatalog;m_BundleLocalCatalog;m_CatalogRequestsTimeout;m_DisableCatalogUpdateOnStart;m_IgnoreUnsupportedFilesInBuild;m_UniqueBundleIds;m_NonRecursiveBuilding;m_CCDEnabled;m_maxConcurrentWebRequests;m_ContiguousBundles;m_StripUnityVersionFromBundleBuild;m_DisableVisibleSubAssetRepresentations;m_ShaderBundleNaming;m_ShaderBundleCustomNaming;m_MonoScriptBundleNaming;m_CheckForContentUpdateRestrictionsOption;m_MonoScriptBundleCustomNaming;m_RemoteCatalogBuildPath;m_RemoteCatalogLoadPath;m_ContentStateBuildPathProfileVariableName;m_CustomContentStateBuildPath;m_ContentStateBuildPath;m_BuildAddressablesWithPlayerBuild;m_overridePlayerVersion;m_GroupAssets;m_BuildSettings;m_ProfileSettings;m_LabelTable;m_SchemaTemplates;m_GroupTemplateObjects;m_InitializationObjects;m_CertificateHandlerType;m_ActivePlayerDataBuilderIndex;m_DataBuilders;m_ActiveProfileId;m_HostingServicesManager","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
